customer_id,customer_code,customer_name,email,phone,gender,age_group,city,state,city_tier,is_registered,loyalty_member,avg_monthly_spend_inr,visit_frequency_per_month,registration_date,created_at,updated_at
11957,CUST11957,Anvi Naidu,NULL,NULL,O,36-45,Hyderabad,Telangana,1,0,0,6050.00,2,2024-01-17,2026-05-30 01:02:25,2026-05-30 01:02:25
11958,CUST11958,Akash Rao,NULL,NULL,M,26-35,Pune,Maharashtra,1,0,0,4690.00,2,2025-02-22,2026-05-30 01:02:25,2026-05-30 01:02:25
11959,CUST11959,Nikhil Patel,NULL,NULL,M,36-45,Chennai,Tamil Nadu,1,1,1,6810.00,9,2024-06-13,2026-05-30 01:02:25,2026-05-30 01:02:25
11960,CUST11960,Reyansh Joshi,NULL,NULL,M,56-65,Jaipur,Rajasthan,2,1,0,2560.00,6,2025-11-17,2026-05-30 01:02:25,2026-05-30 01:02:25
11961,CUST11961,Advik Das,NULL,NULL,M,46-55,Faridabad,Haryana,2,1,1,5910.00,7,2024-02-27,2026-05-30 01:02:25,2026-05-30 01:02:25
11962,CUST11962,Ishaan Tiwari,NULL,NULL,M,26-35,Chennai,Tamil Nadu,1,0,0,3030.00,3,2024-12-11,2026-05-30 01:02:25,2026-05-30 01:02:25
11963,CUST11963,Riya Malhotra,NULL,NULL,F,18-25,Chennai,Tamil Nadu,1,0,0,1630.00,3,2025-11-03,2026-05-30 01:02:25,2026-05-30 01:02:25
11964,CUST11964,Aadhya Reddy,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,1,1,5170.00,12,2025-03-23,2026-05-30 01:02:25,2026-05-30 01:02:25
11965,CUST11965,Myra Mishra,NULL,NULL,F,36-45,Ludhiana,Punjab,2,1,0,6720.00,5,2024-12-05,2026-05-30 01:02:25,2026-05-30 01:02:25
11966,CUST11966,Aadhya Patel,NULL,NULL,F,26-35,Jodhpur,Rajasthan,3,0,0,3540.00,4,2025-04-18,2026-05-30 01:02:25,2026-05-30 01:02:25
11967,CUST11967,Pranay Gupta,NULL,NULL,O,36-45,Chennai,Tamil Nadu,1,1,0,5990.00,5,2025-04-10,2026-05-30 01:02:25,2026-05-30 01:02:25
11968,CUST11968,Ira Sinha,NULL,NULL,F,56-65,Delhi,Delhi,1,1,1,3810.00,9,2024-01-30,2026-05-30 01:02:25,2026-05-30 01:02:25
11969,CUST11969,Rahul Sharma,NULL,NULL,M,46-55,Delhi,Delhi,1,1,0,3440.00,2,2026-05-17,2026-05-30 01:02:25,2026-05-30 01:02:25
11970,CUST11970,Ritu Patel,NULL,NULL,F,26-35,Indore,Madhya Pradesh,2,1,1,5600.00,9,2025-01-05,2026-05-30 01:02:25,2026-05-30 01:02:25
11971,CUST11971,Geeta Pillai,NULL,NULL,F,36-45,Hyderabad,Telangana,1,1,1,8880.00,10,2025-01-04,2026-05-30 01:02:25,2026-05-30 01:02:25
11972,CUST11972,Divya Rao,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,1,1,6900.00,8,2026-05-03,2026-05-30 01:02:25,2026-05-30 01:02:25
11973,CUST11973,Manoj Khan,NULL,NULL,M,56-65,Jamshedpur,Jharkhand,3,0,0,3840.00,3,2024-10-06,2026-05-30 01:02:25,2026-05-30 01:02:25
11974,CUST11974,Swati Reddy,NULL,NULL,F,36-45,Faridabad,Haryana,2,1,1,8890.00,9,2023-11-16,2026-05-30 01:02:25,2026-05-30 01:02:25
11975,CUST11975,Diya Bansal,NULL,NULL,F,36-45,Hyderabad,Telangana,1,1,1,8310.00,12,2024-02-23,2026-05-30 01:02:25,2026-05-30 01:02:25
11976,CUST11976,Pranav Gupta,NULL,NULL,M,46-55,Ghaziabad,Uttar Pradesh,2,1,0,3840.00,2,2025-06-06,2026-05-30 01:02:25,2026-05-30 01:02:25
11977,CUST11977,Anjali Joshi,NULL,NULL,O,18-25,Kolkata,West Bengal,1,0,0,1420.00,1,2025-07-24,2026-05-30 01:02:25,2026-05-30 01:02:25
11978,CUST11978,Anil Mukherjee,NULL,NULL,M,46-55,Coimbatore,Tamil Nadu,2,0,0,4110.00,5,2025-02-08,2026-05-30 01:02:25,2026-05-30 01:02:25
11979,CUST11979,Pranay Tiwari,NULL,NULL,M,26-35,Jodhpur,Rajasthan,3,1,1,3980.00,11,2025-03-06,2026-05-30 01:02:25,2026-05-30 01:02:25
11980,CUST11980,Neha Kumar,NULL,NULL,F,26-35,Mumbai,Maharashtra,1,1,1,3930.00,10,2024-02-27,2026-05-30 01:02:25,2026-05-30 01:02:25
11981,CUST11981,Ajay Rao,NULL,NULL,M,18-25,Vadodara,Gujarat,2,1,0,1250.00,8,2024-04-25,2026-05-30 01:02:25,2026-05-30 01:02:25
11982,CUST11982,Vihaan Pillai,NULL,NULL,M,36-45,Chennai,Tamil Nadu,1,1,1,6870.00,4,2025-06-09,2026-05-30 01:02:25,2026-05-30 01:02:25
11983,CUST11983,Harsh Ghosh,NULL,NULL,M,26-35,Ahmedabad,Gujarat,1,1,0,5000.00,3,2025-02-03,2026-05-30 01:02:25,2026-05-30 01:02:25
11984,CUST11984,Tara Bansal,NULL,NULL,F,36-45,Pune,Maharashtra,1,0,0,4870.00,3,2025-06-23,2026-05-30 01:02:25,2026-05-30 01:02:25
11985,CUST11985,Advik Roy,NULL,NULL,M,26-35,Kolkata,West Bengal,1,0,0,4670.00,3,2025-09-11,2026-05-30 01:02:25,2026-05-30 01:02:25
11986,CUST11986,Rajesh Choudhary,NULL,NULL,M,56-65,Bengaluru,Karnataka,1,1,1,4070.00,9,2025-08-18,2026-05-30 01:02:25,2026-05-30 01:02:25
11987,CUST11987,Neha Joshi,NULL,NULL,F,18-25,Mumbai,Maharashtra,1,1,1,1490.00,10,2024-08-28,2026-05-30 01:02:25,2026-05-30 01:02:25
11988,CUST11988,Ayaan Shah,NULL,NULL,M,26-35,Agra,Uttar Pradesh,2,0,0,3430.00,5,2025-06-17,2026-05-30 01:02:25,2026-05-30 01:02:25
11989,CUST11989,Sunita Reddy,NULL,NULL,F,65+,Nagpur,Maharashtra,2,0,0,2990.00,1,2024-03-06,2026-05-30 01:02:25,2026-05-30 01:02:25
11990,CUST11990,Rohan Sharma,NULL,NULL,M,26-35,Delhi,Delhi,1,1,1,5160.00,5,2026-04-26,2026-05-30 01:02:25,2026-05-30 01:02:25
11991,CUST11991,Harsh Singh,NULL,NULL,M,56-65,Jaipur,Rajasthan,2,1,1,3870.00,10,2024-06-02,2026-05-30 01:02:25,2026-05-30 01:02:25
11992,CUST11992,Aarav Patel,NULL,NULL,M,18-25,Ahmedabad,Gujarat,1,1,0,1380.00,3,2024-12-15,2026-05-30 01:02:25,2026-05-30 01:02:25
11993,CUST11993,Siddharth Verma,NULL,NULL,M,36-45,Salem,Tamil Nadu,3,1,1,7060.00,9,2025-02-09,2026-05-30 01:02:25,2026-05-30 01:02:25
11994,CUST11994,Radha Desai,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,1,0,5090.00,4,2024-04-07,2026-05-30 01:02:25,2026-05-30 01:02:25
11995,CUST11995,Atharv Naidu,NULL,NULL,M,36-45,Ahmedabad,Gujarat,1,1,0,5530.00,2,2025-01-23,2026-05-30 01:02:25,2026-05-30 01:02:25
11996,CUST11996,Saanvi Kapoor,NULL,NULL,F,36-45,Ahmedabad,Gujarat,1,0,0,4570.00,5,2026-02-09,2026-05-30 01:02:25,2026-05-30 01:02:25
11997,CUST11997,Vivaan Joshi,NULL,NULL,M,65+,Meerut,Uttar Pradesh,2,1,1,4110.00,12,2026-03-17,2026-05-30 01:02:25,2026-05-30 01:02:25
11998,CUST11998,Lakshmi Joshi,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,1,0,2580.00,2,2026-04-17,2026-05-30 01:02:25,2026-05-30 01:02:25
11999,CUST11999,Radha Chopra,NULL,NULL,F,36-45,Kolkata,West Bengal,1,1,1,6930.00,10,2023-09-11,2026-05-30 01:02:25,2026-05-30 01:02:25
12000,CUST12000,Ritvik Pandey,NULL,NULL,M,26-35,Chennai,Tamil Nadu,1,1,1,5890.00,8,2024-02-20,2026-05-30 01:02:25,2026-05-30 01:02:25
12001,CUST12001,Geeta Pandey,NULL,NULL,F,36-45,Hyderabad,Telangana,1,0,0,5600.00,2,2025-12-05,2026-05-30 01:02:25,2026-05-30 01:02:25
12002,CUST12002,Rekha Tiwari,NULL,NULL,F,26-35,Nagpur,Maharashtra,2,1,0,4040.00,5,2025-05-03,2026-05-30 01:02:25,2026-05-30 01:02:25
12003,CUST12003,Mohan Ghosh,NULL,NULL,M,46-55,Patna,Bihar,2,1,1,8800.00,7,2025-03-26,2026-05-30 01:02:25,2026-05-30 01:02:25
12004,CUST12004,Diya Mishra,NULL,NULL,F,26-35,Agra,Uttar Pradesh,2,1,0,3360.00,7,2023-09-26,2026-05-30 01:02:25,2026-05-30 01:02:25
12005,CUST12005,Suresh Jain,NULL,NULL,M,36-45,Ghaziabad,Uttar Pradesh,2,1,1,7360.00,6,2024-10-12,2026-05-30 01:02:25,2026-05-30 01:02:25
12006,CUST12006,Neha Ghosh,NULL,NULL,F,56-65,Mumbai,Maharashtra,1,1,1,4660.00,7,2026-04-14,2026-05-30 01:02:25,2026-05-30 01:02:25
12007,CUST12007,Priya Das,NULL,NULL,F,65+,Bhopal,Madhya Pradesh,2,0,0,3150.00,4,2025-03-11,2026-05-30 01:02:25,2026-05-30 01:02:25
12008,CUST12008,Deepak Dubey,NULL,NULL,M,56-65,Pune,Maharashtra,1,1,0,3740.00,5,2026-03-05,2026-05-30 01:02:25,2026-05-30 01:02:25
12009,CUST12009,Shruti Bansal,NULL,NULL,F,26-35,Mumbai,Maharashtra,1,1,0,3060.00,3,2026-02-22,2026-05-30 01:02:25,2026-05-30 01:02:25
12010,CUST12010,Preeti Chatterjee,NULL,NULL,F,18-25,Mumbai,Maharashtra,1,0,0,1320.00,1,2025-10-16,2026-05-30 01:02:25,2026-05-30 01:02:25
12011,CUST12011,Suresh Chatterjee,NULL,NULL,M,18-25,Faridabad,Haryana,2,0,0,2060.00,2,2024-02-08,2026-05-30 01:02:25,2026-05-30 01:02:25
12012,CUST12012,Karan Joshi,NULL,NULL,M,36-45,Hyderabad,Telangana,1,1,1,10300.00,10,2024-12-14,2026-05-30 01:02:25,2026-05-30 01:02:25
12013,CUST12013,Radha Dubey,NULL,NULL,F,36-45,Delhi,Delhi,1,1,0,5590.00,6,2026-01-17,2026-05-30 01:02:25,2026-05-30 01:02:25
12014,CUST12014,Akash Sinha,NULL,NULL,M,46-55,Lucknow,Uttar Pradesh,2,1,1,5820.00,5,2026-03-21,2026-05-30 01:02:25,2026-05-30 01:02:25
12015,CUST12015,Manoj Ghosh,NULL,NULL,M,65+,Hyderabad,Telangana,1,1,1,3640.00,9,2023-10-23,2026-05-30 01:02:25,2026-05-30 01:02:25
12016,CUST12016,Priya Sinha,NULL,NULL,F,26-35,Patna,Bihar,2,1,0,3160.00,3,2024-12-06,2026-05-30 01:02:25,2026-05-30 01:02:25
12017,CUST12017,Ajay Banerjee,NULL,NULL,M,36-45,Bengaluru,Karnataka,1,1,0,3670.00,5,2024-01-29,2026-05-30 01:02:25,2026-05-30 01:02:25
12018,CUST12018,Anita Kumar,NULL,NULL,F,46-55,Hyderabad,Telangana,1,0,0,5530.00,5,2024-08-30,2026-05-30 01:02:25,2026-05-30 01:02:25
12019,CUST12019,Khushi Sharma,NULL,NULL,F,36-45,Nagpur,Maharashtra,2,1,1,10450.00,4,2024-08-30,2026-05-30 01:02:25,2026-05-30 01:02:25
12020,CUST12020,Aarohi Mehta,NULL,NULL,F,56-65,Mumbai,Maharashtra,1,0,0,2150.00,3,2025-08-27,2026-05-30 01:02:25,2026-05-30 01:02:25
12021,CUST12021,Sai Mehta,NULL,NULL,M,26-35,Indore,Madhya Pradesh,2,0,0,3360.00,3,2025-02-20,2026-05-30 01:02:25,2026-05-30 01:02:25
12022,CUST12022,Anika Mittal,NULL,NULL,F,18-25,Hyderabad,Telangana,1,1,1,3130.00,10,2025-01-20,2026-05-30 01:02:25,2026-05-30 01:02:25
12023,CUST12023,Deepak Mittal,NULL,NULL,M,36-45,Nashik,Maharashtra,2,0,0,6370.00,5,2026-03-09,2026-05-30 01:02:25,2026-05-30 01:02:25
12024,CUST12024,Ishaan Naidu,NULL,NULL,M,18-25,Ahmedabad,Gujarat,1,0,0,1080.00,5,2023-11-18,2026-05-30 01:02:25,2026-05-30 01:02:25
12025,CUST12025,Arjun Mukherjee,NULL,NULL,M,26-35,Lucknow,Uttar Pradesh,2,1,0,4730.00,4,2025-05-18,2026-05-30 01:02:25,2026-05-30 01:02:25
12026,CUST12026,Ritu Reddy,NULL,NULL,F,46-55,Mumbai,Maharashtra,1,0,0,5170.00,1,2026-02-06,2026-05-30 01:02:25,2026-05-30 01:02:25
12027,CUST12027,Khushi Pandey,NULL,NULL,F,26-35,Hyderabad,Telangana,1,1,0,3970.00,5,2025-03-24,2026-05-30 01:02:25,2026-05-30 01:02:25
12028,CUST12028,Rajesh Dubey,NULL,NULL,M,26-35,Mysuru,Karnataka,3,0,0,3010.00,5,2024-02-26,2026-05-30 01:02:25,2026-05-30 01:02:25
12029,CUST12029,Shaurya Kapoor,NULL,NULL,M,26-35,Visakhapatnam,Andhra Pradesh,2,1,0,4700.00,5,2024-02-26,2026-05-30 01:02:25,2026-05-30 01:02:25
12030,CUST12030,Nikhil Banerjee,NULL,NULL,M,26-35,Hyderabad,Telangana,1,0,0,4650.00,3,2024-08-18,2026-05-30 01:02:25,2026-05-30 01:02:25
12031,CUST12031,Anil Iyer,NULL,NULL,M,18-25,Kolkata,West Bengal,1,0,0,1460.00,2,2024-04-13,2026-05-30 01:02:25,2026-05-30 01:02:25
12032,CUST12032,Krishna Pandey,NULL,NULL,M,46-55,Chennai,Tamil Nadu,1,0,0,4440.00,5,2023-11-08,2026-05-30 01:02:25,2026-05-30 01:02:25
12033,CUST12033,Prisha Chatterjee,NULL,NULL,F,26-35,Madurai,Tamil Nadu,3,1,1,5690.00,8,2025-06-21,2026-05-30 01:02:25,2026-05-30 01:02:25
12034,CUST12034,Preeti Reddy,NULL,NULL,F,36-45,Indore,Madhya Pradesh,2,1,1,6080.00,8,2023-12-01,2026-05-30 01:02:25,2026-05-30 01:02:25
12035,CUST12035,Anita Sinha,NULL,NULL,F,36-45,Chennai,Tamil Nadu,1,1,1,7560.00,7,2024-12-17,2026-05-30 01:02:25,2026-05-30 01:02:25
12036,CUST12036,Nikhil Banerjee,NULL,NULL,O,36-45,Delhi,Delhi,1,1,1,7280.00,7,2023-12-02,2026-05-30 01:02:25,2026-05-30 01:02:25
12037,CUST12037,Myra Ghosh,NULL,NULL,F,36-45,Patna,Bihar,2,0,0,3920.00,4,2023-10-07,2026-05-30 01:02:25,2026-05-30 01:02:25
12038,CUST12038,Anjali Singh,NULL,NULL,F,18-25,Guwahati,Assam,3,0,0,1790.00,3,2026-02-20,2026-05-30 01:02:25,2026-05-30 01:02:25
12039,CUST12039,Krishna Ghosh,NULL,NULL,M,36-45,Ahmedabad,Gujarat,1,1,0,4260.00,4,2024-10-07,2026-05-30 01:02:25,2026-05-30 01:02:25
12040,CUST12040,Karan Jain,NULL,NULL,M,36-45,Pune,Maharashtra,1,1,0,6810.00,3,2024-06-28,2026-05-30 01:02:25,2026-05-30 01:02:25
12041,CUST12041,Harsh Banerjee,NULL,NULL,M,46-55,Jaipur,Rajasthan,2,1,1,4960.00,5,2024-06-24,2026-05-30 01:02:25,2026-05-30 01:02:25
12042,CUST12042,Ravi Iyer,NULL,NULL,M,46-55,Chennai,Tamil Nadu,1,1,1,7090.00,8,2025-04-01,2026-05-30 01:02:25,2026-05-30 01:02:25
12043,CUST12043,Navya Shah,NULL,NULL,F,36-45,Bengaluru,Karnataka,1,0,0,4390.00,3,2026-05-25,2026-05-30 01:02:25,2026-05-30 01:02:25
12044,CUST12044,Radha Joshi,NULL,NULL,F,26-35,Mumbai,Maharashtra,1,1,1,5030.00,5,2024-05-06,2026-05-30 01:02:25,2026-05-30 01:02:25
12045,CUST12045,Pooja Tiwari,NULL,NULL,F,26-35,Ghaziabad,Uttar Pradesh,2,1,1,6720.00,8,2024-05-04,2026-05-30 01:02:25,2026-05-30 01:02:25
12046,CUST12046,Pranay Sharma,NULL,NULL,M,46-55,Kolkata,West Bengal,1,1,1,5410.00,9,2024-12-28,2026-05-30 01:02:25,2026-05-30 01:02:25
12047,CUST12047,Deepak Nair,NULL,NULL,M,26-35,Delhi,Delhi,1,1,1,5490.00,11,2025-07-13,2026-05-30 01:02:25,2026-05-30 01:02:25
12048,CUST12048,Ira Joshi,NULL,NULL,F,18-25,Meerut,Uttar Pradesh,2,1,0,2040.00,6,2026-04-06,2026-05-30 01:02:25,2026-05-30 01:02:25
12049,CUST12049,Kavita Mehta,NULL,NULL,F,36-45,Patna,Bihar,2,0,0,4250.00,2,2025-07-27,2026-05-30 01:02:25,2026-05-30 01:02:25
12050,CUST12050,Myra Nair,NULL,NULL,F,36-45,Ahmedabad,Gujarat,1,1,0,5000.00,5,2025-05-24,2026-05-30 01:02:25,2026-05-30 01:02:25
12051,CUST12051,Rajesh Pillai,NULL,NULL,M,26-35,Ludhiana,Punjab,2,1,0,4460.00,4,2023-11-05,2026-05-30 01:02:25,2026-05-30 01:02:25
12052,CUST12052,Aditya Joshi,NULL,NULL,M,26-35,Chennai,Tamil Nadu,1,1,1,7240.00,11,2024-11-05,2026-05-30 01:02:25,2026-05-30 01:02:25
12053,CUST12053,Shaurya Sharma,NULL,NULL,M,26-35,Bengaluru,Karnataka,1,1,0,3170.00,2,2026-04-16,2026-05-30 01:02:25,2026-05-30 01:02:25
12054,CUST12054,Swati Iyer,NULL,NULL,F,36-45,Vadodara,Gujarat,2,1,1,7230.00,7,2025-01-08,2026-05-30 01:02:25,2026-05-30 01:02:25
12055,CUST12055,Anjali Pandey,NULL,NULL,F,46-55,Pune,Maharashtra,1,1,1,6390.00,11,2025-04-19,2026-05-30 01:02:25,2026-05-30 01:02:25
12056,CUST12056,Ayaan Choudhary,NULL,NULL,M,18-25,Mysuru,Karnataka,3,1,1,2050.00,8,2025-01-06,2026-05-30 01:02:25,2026-05-30 01:02:25
12057,CUST12057,Preeti Reddy,NULL,NULL,F,18-25,Hyderabad,Telangana,1,1,1,1650.00,4,2025-07-06,2026-05-30 01:02:25,2026-05-30 01:02:25
12058,CUST12058,Akash Pillai,NULL,NULL,M,26-35,Ahmedabad,Gujarat,1,0,0,3450.00,3,2026-02-04,2026-05-30 01:02:25,2026-05-30 01:02:25
12059,CUST12059,Aarav Iyer,NULL,NULL,M,18-25,Kolkata,West Bengal,1,1,0,1570.00,2,2024-10-18,2026-05-30 01:02:25,2026-05-30 01:02:25
12060,CUST12060,Aarohi Dubey,NULL,NULL,F,65+,Indore,Madhya Pradesh,2,1,1,2600.00,4,2024-10-05,2026-05-30 01:02:25,2026-05-30 01:02:25
12061,CUST12061,Preeti Khan,NULL,NULL,F,18-25,Faridabad,Haryana,2,1,0,1370.00,3,2025-09-29,2026-05-30 01:02:25,2026-05-30 01:02:25
12062,CUST12062,Harsh Chopra,NULL,NULL,M,26-35,Guwahati,Assam,3,1,0,3200.00,8,2025-04-15,2026-05-30 01:02:25,2026-05-30 01:02:25
12063,CUST12063,Riya Gupta,NULL,NULL,F,36-45,Nashik,Maharashtra,2,0,0,5070.00,3,2025-07-14,2026-05-30 01:02:25,2026-05-30 01:02:25
12064,CUST12064,Vinod Khan,NULL,NULL,M,18-25,Kota,Rajasthan,3,1,1,2220.00,9,2025-05-25,2026-05-30 01:02:25,2026-05-30 01:02:25
12065,CUST12065,Krishna Shah,NULL,NULL,M,36-45,Ghaziabad,Uttar Pradesh,2,1,0,4590.00,2,2023-12-22,2026-05-30 01:02:25,2026-05-30 01:02:25
12066,CUST12066,Radha Chatterjee,NULL,NULL,F,36-45,Rajkot,Gujarat,2,1,1,6800.00,5,2025-06-23,2026-05-30 01:02:25,2026-05-30 01:02:25
12067,CUST12067,Geeta Joshi,NULL,NULL,F,18-25,Madurai,Tamil Nadu,3,1,1,2090.00,10,2026-04-25,2026-05-30 01:02:25,2026-05-30 01:02:25
12068,CUST12068,Rekha Iyer,NULL,NULL,F,26-35,Jaipur,Rajasthan,2,0,0,3450.00,5,2025-12-27,2026-05-30 01:02:25,2026-05-30 01:02:25
12069,CUST12069,Anil Naidu,NULL,NULL,M,46-55,Nagpur,Maharashtra,2,1,0,4260.00,3,2024-08-01,2026-05-30 01:02:25,2026-05-30 01:02:25
12070,CUST12070,Kiara Chatterjee,NULL,NULL,F,36-45,Rajkot,Gujarat,2,0,0,4560.00,3,2024-01-09,2026-05-30 01:02:25,2026-05-30 01:02:25
12071,CUST12071,Anjali Jain,NULL,NULL,F,56-65,Noida,Uttar Pradesh,3,1,0,2820.00,5,2025-06-05,2026-05-30 01:02:25,2026-05-30 01:02:25
12072,CUST12072,Lakshmi Pandey,NULL,NULL,F,46-55,Dehradun,Uttarakhand,3,1,0,3930.00,8,2025-12-01,2026-05-30 01:02:25,2026-05-30 01:02:25
12073,CUST12073,Varun Ghosh,NULL,NULL,M,18-25,Ahmedabad,Gujarat,1,1,1,2730.00,8,2024-02-26,2026-05-30 01:02:25,2026-05-30 01:02:25
12074,CUST12074,Diya Gupta,NULL,NULL,F,36-45,Rajkot,Gujarat,2,1,1,6910.00,9,2024-10-25,2026-05-30 01:02:25,2026-05-30 01:02:25
12075,CUST12075,Khushi Chopra,NULL,NULL,F,26-35,Coimbatore,Tamil Nadu,2,1,0,3940.00,5,2025-03-18,2026-05-30 01:02:25,2026-05-30 01:02:25
12076,CUST12076,Swati Nair,NULL,NULL,F,56-65,Mumbai,Maharashtra,1,1,1,4140.00,4,2025-03-14,2026-05-30 01:02:25,2026-05-30 01:02:25
12077,CUST12077,Riya Mehta,NULL,NULL,F,46-55,Nashik,Maharashtra,2,1,1,5620.00,4,2023-12-12,2026-05-30 01:02:25,2026-05-30 01:02:25
12078,CUST12078,Myra Saxena,NULL,NULL,F,18-25,Cuttack,Odisha,3,1,0,2160.00,2,2025-12-08,2026-05-30 01:02:25,2026-05-30 01:02:25
12079,CUST12079,Sandeep Naidu,NULL,NULL,M,36-45,Bhopal,Madhya Pradesh,2,1,1,9830.00,6,2025-12-17,2026-05-30 01:02:25,2026-05-30 01:02:25
12080,CUST12080,Lakshmi Sharma,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,0,0,3890.00,2,2025-08-03,2026-05-30 01:02:25,2026-05-30 01:02:25
12081,CUST12081,Aadhya Mittal,NULL,NULL,F,36-45,Patna,Bihar,2,1,1,6840.00,12,2026-05-18,2026-05-30 01:02:25,2026-05-30 01:02:25
12082,CUST12082,Ayaan Mittal,NULL,NULL,M,56-65,Mumbai,Maharashtra,1,1,0,3670.00,6,2025-12-21,2026-05-30 01:02:25,2026-05-30 01:02:25
12083,CUST12083,Rajesh Desai,NULL,NULL,O,46-55,Rajkot,Gujarat,2,1,1,6310.00,12,2024-04-25,2026-05-30 01:02:25,2026-05-30 01:02:25
12084,CUST12084,Shruti Mishra,NULL,NULL,F,65+,Meerut,Uttar Pradesh,2,1,1,2790.00,8,2025-06-18,2026-05-30 01:02:25,2026-05-30 01:02:25
12085,CUST12085,Siddharth Roy,NULL,NULL,M,46-55,Ahmedabad,Gujarat,1,1,1,6610.00,12,2025-03-21,2026-05-30 01:02:25,2026-05-30 01:02:25
12086,CUST12086,Sai Choudhary,NULL,NULL,M,26-35,Lucknow,Uttar Pradesh,2,1,0,3720.00,8,2026-01-13,2026-05-30 01:02:25,2026-05-30 01:02:25
12087,CUST12087,Asha Choudhary,NULL,NULL,F,18-25,Bhubaneswar,Odisha,3,1,0,1880.00,4,2025-05-14,2026-05-30 01:02:25,2026-05-30 01:02:25
12088,CUST12088,Varun Mukherjee,NULL,NULL,M,26-35,Faridabad,Haryana,2,1,0,4200.00,2,2025-01-21,2026-05-30 01:02:25,2026-05-30 01:02:25
12089,CUST12089,Sara Malhotra,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,0,0,5070.00,2,2025-07-07,2026-05-30 01:02:25,2026-05-30 01:02:25
12090,CUST12090,Anita Bansal,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,0,0,3460.00,1,2025-12-28,2026-05-30 01:02:25,2026-05-30 01:02:25
12091,CUST12091,Pooja Saxena,NULL,NULL,F,26-35,Kolkata,West Bengal,1,1,0,3520.00,7,2024-04-07,2026-05-30 01:02:25,2026-05-30 01:02:25
12092,CUST12092,Khushi Chatterjee,NULL,NULL,F,36-45,Kanpur,Uttar Pradesh,2,1,0,5430.00,2,2025-02-24,2026-05-30 01:02:25,2026-05-30 01:02:25
12093,CUST12093,Tara Pandey,NULL,NULL,F,56-65,Rajkot,Gujarat,2,0,0,4410.00,4,2023-10-22,2026-05-30 01:02:25,2026-05-30 01:02:25
12094,CUST12094,Anjali Bhatia,NULL,NULL,F,46-55,Ahmedabad,Gujarat,1,0,0,3550.00,1,2025-05-22,2026-05-30 01:02:25,2026-05-30 01:02:25
12095,CUST12095,Rohan Agarwal,NULL,NULL,M,18-25,Chennai,Tamil Nadu,1,1,1,1650.00,4,2026-05-17,2026-05-30 01:02:25,2026-05-30 01:02:25
12096,CUST12096,Varun Saxena,NULL,NULL,M,46-55,Nagpur,Maharashtra,2,1,1,4930.00,4,2023-10-26,2026-05-30 01:02:25,2026-05-30 01:02:25
12097,CUST12097,Anjali Das,NULL,NULL,O,18-25,Ahmedabad,Gujarat,1,0,0,1770.00,5,2024-07-03,2026-05-30 01:02:25,2026-05-30 01:02:25
12098,CUST12098,Navya Mittal,NULL,NULL,F,18-25,Jaipur,Rajasthan,2,1,0,1310.00,5,2024-08-28,2026-05-30 01:02:25,2026-05-30 01:02:25
12099,CUST12099,Nikhil Pandey,NULL,NULL,M,36-45,Hyderabad,Telangana,1,1,1,5070.00,7,2026-02-05,2026-05-30 01:02:25,2026-05-30 01:02:25
12100,CUST12100,Vikram Choudhary,NULL,NULL,O,36-45,Delhi,Delhi,1,0,0,6760.00,5,2024-08-19,2026-05-30 01:02:25,2026-05-30 01:02:25
12101,CUST12101,Sneha Mukherjee,NULL,NULL,F,18-25,Faridabad,Haryana,2,1,1,2000.00,8,2023-12-10,2026-05-30 01:02:25,2026-05-30 01:02:25
12102,CUST12102,Anita Shah,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,1,1,6930.00,5,2024-11-11,2026-05-30 01:02:25,2026-05-30 01:02:25
12103,CUST12103,Ishaan Shah,NULL,NULL,M,18-25,Meerut,Uttar Pradesh,2,1,1,2270.00,10,2026-02-01,2026-05-30 01:02:25,2026-05-30 01:02:25
12104,CUST12104,Anvi Mishra,NULL,NULL,F,36-45,Delhi,Delhi,1,1,1,8590.00,5,2023-12-14,2026-05-30 01:02:25,2026-05-30 01:02:25
12105,CUST12105,Advik Kapoor,NULL,NULL,M,18-25,Hyderabad,Telangana,1,0,0,1960.00,1,2026-01-13,2026-05-30 01:02:25,2026-05-30 01:02:25
12106,CUST12106,Ajay Naidu,NULL,NULL,M,46-55,Chennai,Tamil Nadu,1,1,1,7200.00,10,2023-09-14,2026-05-30 01:02:25,2026-05-30 01:02:25
12107,CUST12107,Diya Yadav,NULL,NULL,F,46-55,Warangal,Telangana,3,1,0,5440.00,2,2024-12-10,2026-05-30 01:02:25,2026-05-30 01:02:25
12108,CUST12108,Sai Mishra,NULL,NULL,M,18-25,Hyderabad,Telangana,1,1,1,1810.00,12,2024-06-15,2026-05-30 01:02:25,2026-05-30 01:02:25
12109,CUST12109,Varun Das,NULL,NULL,M,36-45,Jodhpur,Rajasthan,3,1,0,4010.00,5,2023-10-12,2026-05-30 01:02:25,2026-05-30 01:02:25
